rank,id,score
378,860,175.72641924186487
379,74,175.67930394883263
380,4008,175.63657087625592
381,1578,175.42769112672093
382,739,175.0178359380726
383,920,174.717772497063
384,3116,174.56245486225978
385,4686,174.55596498272388
386,5289,174.32745304085407
387,431,174.2978380158677
388,4358,174.25925340241298
389,2502,173.8177828071048
390,1601,173.77036215529483
391,5362,173.55616863997847
392,1209,173.4912796431878
393,548,173.49111968648612
394,4404,173.3085241899006
395,476,173.02549959184802
396,3637,172.9198162079396
397,1227,172.76666863379546
398,1784,172.60726676469292
399,208,172.46767483304328
400,323,172.34597864782305
401,5071,172.13618374682616
402,4558,171.85160533405997
403,2292,171.56761024041614
404,3079,171.52433870375864
405,407,171.26312686001256
406,4276,171.20664431026657
407,446,171.1739977012143
408,352,171.16849207868907
409,5397,170.97356874244758
410,2616,170.92494736667186
411,4580,170.59497160247915
412,4775,170.49972856186164
413,144,170.4693789652975
414,4122,170.40195738918678
415,2702,170.09029349403255
416,4429,169.7670300945138
417,9,169.52730414880867
418,4837,169.4607665608303
419,3572,169.20192896926105
420,5226,168.99912795414454
421,1429,168.99167372127775
422,2125,168.95771813851212
423,139,168.84942617065403
424,100,168.7973333306188
425,1238,168.75443817208463
426,4007,168.6693976403331
427,4000,168.63121371563605
428,1384,167.99272984702674
429,676,167.90799611111618
430,3666,167.767311838332
431,1062,167.74975054406394
432,4977,167.69215794488653
433,1000,167.6367304180517
434,481,167.6099446382147
435,3087,167.53763394773628
436,4111,167.52661375587206
437,4915,167.4935691214158
438,325,167.4424855893517
439,2243,167.3498501574301
440,2055,167.2919927591987
441,5224,167.224621105669
442,5027,167.0973892478187
443,169,166.9182672670075
444,3479,166.90529404703375
445,4374,166.77178376182346
446,3480,166.64018708237097
447,3348,166.5318775790275
448,3425,166.4995245286521
449,1262,166.19529331499587
450,2755,166.04301413271762
451,694,165.72488943173093
452,1162,165.64405091769592
453,3510,165.6362640390246
454,550,165.47136715369487
455,3117,165.4471124385027
456,2065,165.42427099868667
457,1828,165.1088861656631
458,3589,164.94876989492028
459,2745,164.87085424638002
460,2266,164.81934086067983
461,815,164.79125713683283
462,1202,164.72859111371974
463,3508,164.67029223896444
464,956,164.35043403811036
465,2314,164.30101816123482
466,4999,164.2743273402522
467,3727,164.00095393581128
468,4557,163.93819987474265
469,1894,163.881318595998
470,1912,163.5387443527404
471,567,163.49408033716668
472,2811,163.48943514038643
473,984,163.4783233913744
474,775,163.4433683229111
475,4943,163.2558748924625
476,4758,163.16969440962663
477,117,163.1027478340467
478,275,163.07457515146663
479,4449,163.0430421326627
480,340,162.80988314412528
481,1031,162.74023940182937
482,1330,162.70803034368424
483,3715,162.6908441799425
484,4181,162.5973623809394
485,2735,162.30002003113734
486,4685,162.26425332660946
487,4667,162.14521620889312
488,3235,162.10952753498267
489,5487,161.97281011422794
490,1558,161.82527632984855
491,399,161.44722367324445
492,4528,161.06684932561953
493,4578,160.79552908616674
494,5126,160.69047078750026
